"Name","Agent","Stopped","State","Notes","User","Tags","Created","Runtime","Sweep","base_features","batch_size","conv_activation","data_dir","dense_activation","dropout","early_terminate.min_iter","early_terminate.type","filter_size","img_size","in_channels","include_batchnorm","input_size","lr","max_epochs","method","metric.goal","metric.name","num_classes","num_dense","num_layers","num_workers","padding","parameters.base_featuress","parameters.batch_sizes","parameters.conv_activations","parameters.data_dir","parameters.dense_activations","parameters.dropouts","parameters.filter_sizes","parameters.img_size","parameters.in_channels","parameters.include_batchnorms","parameters.input_size","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.max_epochs","parameters.num_classes","parameters.num_denses","parameters.num_layers","parameters.num_workers","parameters.padding","parameters.pooling_k","parameters.strategys","parameters.stride","parameters.use_augmentations","pooling_k","program","strategy","stride","use_augmentation","epoch","train_accuracy","train_f1_class_cardboard","train_f1_class_glass","train_f1_class_metal","train_f1_class_paper","train_f1_class_plastic","train_f1_class_trash","train_loss_epoch","train_loss_step","train_precision_class_cardboard","train_precision_class_glass","train_precision_class_metal","train_precision_class_paper","train_precision_class_plastic","train_precision_class_trash","train_recall_class_cardboard","train_recall_class_glass","train_recall_class_metal","train_recall_class_paper","train_recall_class_plastic","train_recall_class_trash","trainer/global_step","val_accuracy","val_f1_class_cardboard","val_f1_class_glass","val_f1_class_metal","val_f1_class_paper","val_f1_class_plastic","val_f1_class_trash","val_loss","val_precision_class_cardboard","val_precision_class_glass","val_precision_class_metal","val_precision_class_paper","val_precision_class_plastic","val_precision_class_trash","val_recall_class_cardboard","val_recall_class_glass","val_recall_class_metal","val_recall_class_paper","val_recall_class_plastic","val_recall_class_trash"
"devout-sweep-101","","true","failed","-","","","2025-12-13T14:19:08.000Z","57","xhtpjq4s","16","32","mish","data","gelu","0.4","","","3","128","3","true","128","0.0005108498622956987","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","same","1","false","11","0.6607657670974731","0.7682291865348816","0.6201395988464355","0.5362517237663269","0.7694886922836304","0.6273223757743835","0.45967742800712585","0.9136312007904052","0.5900995135307312","0.7662337422370911","0.5969289541244507","0.5764706134796143","0.7403225898742676","0.6377778053283691","0.5044247508049011","0.770235002040863","0.6452282071113586","0.5012787580490112","0.801047146320343","0.6172043085098267","0.42222222685813904","911","0.5359477400779724","0.2738095223903656","0.4812623262405395","0.4473684132099152","0.746268630027771","0.5904762148857117","0.3963963985443115","1.1975716352462769","0.8846153616905212","0.3765432238578797","0.6144578456878662","0.8108108043670654","0.5102880597114563","0.3859649002552033","0.1619718372821808","0.6666666865348816","0.35172414779663086","0.6912442445755005","0.700564980506897","0.40740740299224854"
"earnest-sweep-100","","true","crashed","-","","","2025-12-13T14:17:07.000Z","115","xhtpjq4s","32","16","gelu","data","gelu","0.4","","","5","128","3","false","128","0.0020901076140652825","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","14","0.23589955270290375","0","0","0","0.38174551725387573","0","0","1.7262283563613892","1.9242241382598877","0","0","0","0.23589955270290375","0","0","0","0","0","1","0","0","2219","0.23638343811035156","0","0","0","0.38237884640693665","0","0","1.7269917726516724","0","0","0","0.23638343811035156","0","0","0","0","0","1","0","0"
"silvery-sweep-99","","true","finished","-","","","2025-12-13T14:16:12.000Z","52","xhtpjq4s","64","64","mish","data","silu","0.3","","","5","128","3","false","128","0.001909871023860144","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","same","1","true","7","0.3079456686973572","0.5521796345710754","0.12020460516214372","0.024330900982022285","0.38366079330444336","0.27651965618133545","0","1.6115597486495972","1.6772972345352173","0.5588235259056091","0.15666666626930237","0.25","0.2725936770439148","0.31016042828559875","0","0.5456919074058533","0.09751037508249284","0.012787723913788795","0.6474694609642029","0.249462366104126","0","303","0.33224400877952576","0.6217948794364929","0","0","0.4315352737903595","0","0","1.561282753944397","0.570588231086731","0","0","0.27844712138175964","0","0","0.6830986142158508","0","0","0.9585253596305848","0","0"
"pretty-sweep-98","","true","failed","-","","","2025-12-13T14:15:09.000Z","57","xhtpjq4s","16","64","gelu","data","gelu","0","","","5","128","3","false","128","0.00010590292653982432","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","12","0.5446686148643494","0.6910039186477661","0.503311276435852","0.32278481125831604","0.6503703594207764","0.5182482004165649","0.33043476939201355","1.199786901473999","1.244221329689026","0.6901041865348816","0.4626086950302124","0.42323651909828186","0.5649935603141785","0.5966386795043945","0.4000000059604645","0.6919060349464417","0.5518672466278076","0.260869562625885","0.7661430835723877","0.4580645263195038","0.28148147463798523","493","0.5762526988983154","0.7565543055534363","0.5154638886451721","0.4495114088058472","0.6969696879386902","0.4534412920475006","0.3838383853435517","1.1560616493225098","0.8080000281333923","0.4878048896789551","0.42592594027519226","0.5916398763656616","0.800000011920929","0.42222222685813904","0.7112675905227661","0.5464481115341187","0.475862056016922","0.8479262590408325","0.3163841664791107","0.35185185074806213"
"eager-sweep-97","","true","finished","-","","","2025-12-13T14:13:57.000Z","68","xhtpjq4s","64","32","mish","data","relu","0.3","","","3","128","3","false","128","0.0005735706759318338","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","12","0.5273775458335876","0.684684693813324","0.44100579619407654","0.30085471272468567","0.6593245267868042","0.49252012372016907","0.31168830394744873","1.2263938188552856","1.086457133293152","0.6751269102096558","0.41304346919059753","0.4536082446575165","0.5690747499465942","0.5297029614448547","0.375","0.6945169568061829","0.4730290472507477","0.22506393492221832","0.783595085144043","0.4602150619029999","0.2666666805744171","987","0.5501089096069336","0.6872852444648743","0.4806517362594605","0.27225130796432495","0.6786516904830933","0.5389610528945923","0.4909090995788574","1.2044188976287842","0.6711409687995911","0.38311687111854553","0.5652173757553101","0.6622806787490845","0.6335877776145935","0.4821428656578064","0.7042253613471985","0.6448087692260742","0.17931035161018372","0.695852518081665","0.4689265489578247","0.5"
"icy-sweep-96","","false","finished","-","","","2025-12-13T14:11:10.000Z","160","xhtpjq4s","64","16","relu","data","mish","0.2","","","5","128","3","true","128","0.004164771884701669","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","same","1","false","19","0.8801975846290588","0.8911651968955994","0.8458333611488342","0.875481367111206","0.9409722089767456","0.8509719371795654","0.8230769038200378","0.34913110733032227","0.6078722476959229","0.8743718862533569","0.849372386932373","0.8788659572601318","0.936096727848053","0.8546637892723083","0.8560000061988831","0.9086161851882936","0.8423236608505249","0.8721227645874023","0.9458987712860109","0.8473118543624878","0.7925925850868225","3039","0.912854015827179","0.9547038078308104","0.8799999952316284","0.8918918967247009","0.9612756371498108","0.8768768906593323","0.8867924809455872","0.29118746519088745","0.9448275566101074","0.859375","0.8741722106933594","0.9504504799842834","0.935897409915924","0.9038461446762084","0.9647887349128724","0.9016393423080444","0.9103448390960692","0.9723502397537231","0.8248587846755981","0.8703703880310059"
"dandy-sweep-95","","true","crashed","-","","","2025-12-13T14:10:10.000Z","53","xhtpjq4s","16","64","gelu","data","relu","0.2","","","3","128","3","true","128","0.0013339550829595324","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","true","13","0.5109098553657532","0.6915887594223022","0.3919308483600617","0.395480215549469","0.6001489162445068","0.5344418287277222","0.11428571492433548","1.244883418083191","1.299062967300415","0.7076502442359924","0.3649373948574066","0.44164037704467773","0.5233766436576843","0.5968169569969177","0.25","0.6762402057647705","0.42323651909828186","0.35805627703666687","0.7033158540725708","0.4838709533214569","0.07407407462596893","531","0.4324618875980377","0.7035573124885559","0.4009779989719391","0.33980581164360046","0.5135951638221741","0.09708737581968307","0.2199999988079071","1.3779804706573486","0.8018018007278442","0.36283186078071594","0.5737704634666443","0.3820224702358246","0.3448275923728943","0.239130437374115","0.6267605423927307","0.4480874240398407","0.24137930572032928","0.7834101319313049","0.05649717524647713","0.20370370149612427"
"worthy-sweep-94","","true","failed","-","","","2025-12-13T14:09:09.000Z","55","xhtpjq4s","64","64","gelu","data","mish","0.4","","","5","128","3","false","128","0.00046077385604925366","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","same","1","false","9","0.6249485611915588","0.7737616896629333","0.5680473446846008","0.4746227562427521","0.7393745183944702","0.5665528774261475","0.4793388545513153","1.000166893005371","0.9628556966781616","0.7939560413360596","0.5413534045219421","0.5118343234062195","0.6839762330055237","0.6014492511749268","0.5420560836791992","0.7545691728591919","0.5975103974342346","0.4424552321434021","0.8045375347137451","0.5354838967323303","0.4296296238899231","359","0.6535947918891907","0.8164793848991394","0.5863013863563538","0.46226415038108826","0.7924528121948242","0.5965909361839294","0.5030674934387207","0.950837790966034","0.871999979019165","0.5879120826721191","0.7313432693481445","0.7269230484962463","0.6000000238418579","0.3761467933654785","0.7676056623458862","0.5846994519233704","0.3379310369491577","0.8709677457809448","0.5932203531265259","0.7592592835426331"
"electric-sweep-93","","true","finished","-","","","2025-12-13T14:08:13.000Z","52","xhtpjq4s","64","64","relu","data","relu","0.4","","","5","128","3","false","128","0.000877867103064169","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","10","0.4075751304626465","0.6469135880470276","0.1671554297208786","0.2651006579399109","0.44196152687072754","0.4609375","0","1.445734620094299","1.4056845903396606","0.6135831475257874","0.2849999964237213","0.3853658437728882","0.3429672420024872","0.42218247056007385","0","0.6840730905532837","0.11825726181268692","0.20204603672027588","0.62129145860672","0.5075268745422363","0","389","0.47385621070861816","0.6690391302108765","0.2978723347187042","0.30845770239830017","0.5289255976676941","0.5205479264259338","0","1.367762565612793","0.6762589812278748","0.42424243688583374","0.5535714030265808","0.37721022963523865","0.6608695387840271","0","0.6619718074798584","0.2295081913471222","0.2137930989265442","0.8847926259040833","0.4293785393238067","0"
"deft-sweep-92","","true","crashed","-","","","2025-12-13T14:07:11.000Z","39","xhtpjq4s","32","64","silu","data","mish","0.4","","","3","128","3","false","128","0.001867436484191024","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","7","0.5306710600852966","0.7038512825965881","0.39516130089759827","0.4080604612827301","0.629807710647583","0.5634744167327881","0.23121386766433716","1.2028969526290894","0.9558874368667604","0.7162162065505981","0.3843137323856354","0.4019851088523865","0.5822222232818604","0.5842956304550171","0.5263158082962036","0.6919060349464417","0.4066390097141266","0.4143222570419311","0.6858638525009155","0.5440860390663147","0.14814814925193787","289","0.5032680034637451","0.5981308221817017","0.4379232525825501","0.4611259996891022","0.6127451062202454","0.5319148898124695","0.2586206793785095","1.313433289527893","0.8888888955116272","0.3730769157409668","0.37719297409057617","0.6544502377510071","0.7142857313156128","0.24193547666072843","0.4507042169570923","0.5300546288490295","0.5931034684181213","0.5760368704795837","0.4237288236618042","0.2777777910232544"
"vocal-sweep-91","","true","crashed","-","","","2025-12-13T14:06:10.000Z","55","xhtpjq4s","16","16","relu","data","silu","0.3","","","5","128","3","false","128","0.00010103487350905875","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","same","1","true","7","0.3915191292762756","0.6279357075691223","0.06861063092947006","0.0699300691485405","0.4606613516807556","0.449477344751358","0","1.5068590641021729","1.68960702419281","0.5962441563606262","0.19801980257034305","0.3947368562221527","0.3420829772949219","0.37774524092674255","0","0.6631853580474854","0.04149377718567848","0.03836316987872124","0.7050610780715942","0.5548387169837952","0","1209","0.28649237751960754","0.4448669254779816","0","0","0.38866397738456726","0.02185792289674282","0","1.642526388168335","0.3046875","0","0","0.2748091518878937","0.3333333432674408","0","0.8239436745643616","0","0","0.6635944843292236","0.011299435049295424","0"
"silvery-sweep-90","","true","finished","-","","","2025-12-13T14:05:08.000Z","57","xhtpjq4s","16","16","gelu","data","gelu","0.3","","","3","128","3","false","128","0.00023119097930235748","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","6","0.5158501267433167","0.6928281188011169","0.4542936384677887","0.301075279712677","0.6171003580093384","0.5066344738006592","0.2654028534889221","1.2574889659881592","1.4262703657150269","0.7191011309623718","0.4093177914619446","0.3769230842590332","0.537564754486084","0.5769230723381042","0.3684210479259491","0.6684073209762573","0.5103734731674194","0.2506393790245056","0.724258303642273","0.4516128897666931","0.2074074000120163","1059","0.4923747181892395","0.6404833793640137","0.4035608172416687","0.37873753905296326","0.6024096608161926","0.40433213114738464","0.32608696818351746","1.3274060487747192","0.5608465671539307","0.4415584504604339","0.3653846085071564","0.5338078141212463","0.5600000023841858","0.3947368562221527","0.7464788556098938","0.3715847134590149","0.3931034505367279","0.6912442445755005","0.3163841664791107","0.2777777910232544"
"fearless-sweep-89","","true","crashed","-","","","2025-12-13T14:04:07.000Z","55","xhtpjq4s","32","32","mish","data","gelu","0","","","3","128","3","false","128","0.005429806473625118","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","9","0.29065459966659546","0.3583061993122101","0.2396514117717743","0.28180575370788574","0.3710649609565735","0.21946169435977936","0","1.6631121635437012","1.4262397289276123","0.4761904776096344","0.25229358673095703","0.3029411733150482","0.301086962223053","0.21157684922218323","0","0.2872062623500824","0.2282157689332962","0.26342710852622986","0.48342058062553406","0.22795699536800385","0","759","0.47603484988212585","0.6269592642784119","0.4483430683612823","0.2150537669658661","0.5","0.4845070540904999","0.5050504803657532","1.417725920677185","0.5649717450141907","0.3484848439693451","0.4878048896789551","0.6190476417541504","0.483146071434021","0.5555555820465088","0.7042253613471985","0.6284152865409851","0.13793103396892548","0.4193548262119293","0.4858756959438324","0.46296295523643494"
"tough-sweep-88","","true","finished","-","","","2025-12-13T14:03:06.000Z","58","xhtpjq4s","32","16","silu","data","mish","0.2","","","3","128","3","true","128","0.0036512400801594494","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","8","0.5668999552726746","0.7169312238693237","0.4828973710536957","0.48163264989852905","0.658823549747467","0.5242494344711304","0.3620689511299134","1.123026728630066","1.0582172870635986","0.7265415787696838","0.46875","0.5145348906517029","0.5982906222343445","0.5660848021507263","0.4329896867275238","0.707571804523468","0.4979253113269806","0.4526854157447815","0.7329843044281006","0.4881720542907715","0.31111112236976624","1329","0.5098039507865906","0.692556619644165","0.4728546440601349","0.523809552192688","0.5276381969451904","0.4344262182712555","0.06451612710952759","1.3272647857666016","0.6407185792922974","0.3479381501674652","0.6168224215507507","0.580110490322113","0.7910447716712952","0.25","0.7535211443901062","0.7377049326896667","0.4551724195480346","0.4838709533214569","0.299435019493103","0.03703703731298447"
"logical-sweep-87","","true","finished","-","","","2025-12-13T14:02:11.000Z","52","xhtpjq4s","16","64","mish","data","gelu","0.3","","","3","128","3","false","128","0.00046356948901752655","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","13","0.33923426270484924","0.5026454925537109","0.004115226212888956","0.005102040711790323","0.39265212416648865","0.4305864870548248","0","1.618220329284668","1.5252777338027954","0.5093833804130554","0.25","1","0.2925577461719513","0.32879817485809326","0","0.4960835576057434","0.002074688905850053","0.0025575447361916304","0.5968586206436157","0.6236559152603149","0","519","0.38997820019721985","0.5906040072441101","0","0","0.4648493528366089","0.471615731716156","0","1.5593218803405762","0.5641025900840759","0","0","0.3375000059604645","0.38434162735939026","0","0.6197183132171631","0","0","0.7465437650680542","0.6101694703102112","0"
"ancient-sweep-86","","true","failed","-","","","2025-12-13T14:01:11.000Z","54","xhtpjq4s","64","16","silu","data","gelu","0.2","","","3","128","3","false","128","0.001919859447621924","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","true","7","0.5018526315689087","0.6892808675765991","0.42343267798423767","0.3323943614959717","0.5795053243637085","0.496277928352356","0.2857142984867096","1.2819271087646484","1.122368574142456","0.7175140976905823","0.41955193877220154","0.369905948638916","0.4869358539581299","0.5865102410316467","0.3780487775802612","0.6631853580474854","0.4273858964443207","0.3017902672290802","0.7155323028564453","0.4301075339317322","0.22962963581085205","1199","0.5315904021263123","0.725978672504425","0.508009135723114","0.359375","0.5694444179534912","0.5600000023841858","0.036363635212183","1.20879864692688","0.7338129281997681","0.437007874250412","0.4144144058227539","0.5720930099487305","0.5303030014038086","1","0.7183098793029785","0.6065573692321777","0.317241370677948","0.5668202638626099","0.5932203531265259","0.018518518656492233"
"zesty-sweep-85","","true","crashed","-","","","2025-12-13T14:00:10.000Z","55","xhtpjq4s","16","16","mish","data","relu","0.4","","","5","128","3","true","128","0.00019102611199263528","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","8","0.7200493812561035","0.7776298522949219","0.6814516186714172","0.6485084295272827","0.8337552547454834","0.6747252941131592","0.5461847186088562","0.757030725479126","0.6236236095428467","0.79347825050354","0.6627451181411743","0.6578947305679321","0.8071895241737366","0.6898876428604126","0.5964912176132202","0.7624021172523499","0.7012448310852051","0.6393861770629883","0.8621291518211365","0.6602150797843933","0.5037037134170532","1259","0.5108932256698608","0.7720588445663452","0.4969512224197388","0.5327510833740234","0.43533122539520264","0.3534136414527893","0.4778760969638825","1.649256467819214","0.807692289352417","0.344608873128891","0.726190447807312","0.6899999976158142","0.6111111044883728","0.4576271176338196","0.7394366264343262","0.8907103538513184","0.4206896424293518","0.3179723620414734","0.24858756363391876","0.5"
"still-sweep-84","","true","finished","-","","","2025-12-13T13:58:52.000Z","74","xhtpjq4s","32","16","relu","data","relu","0.2","","","5","128","3","true","128","0.0006854851308103079","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","11","0.608892560005188","0.7110519409179688","0.4868154227733612","0.5057471394538879","0.7377049326896667","0.6302895545959473","0.3727272748947144","1.0495131015777588","1.158392310142517","0.7255434989929199","0.4761904776096344","0.5051020383834839","0.6955177783966064","0.6535796523094177","0.48235294222831726","0.6971279382705688","0.4979253113269806","0.5063938498497009","0.7853403091430664","0.6086021661758423","0.3037036955356598","1739","0.6318082809448242","0.721030056476593","0.5025906562805176","0.4778760969638825","0.7924528121948242","0.6277372241020203","0.5242718458175659","1.0095289945602417","0.9230769276618958","0.4778325259685517","0.6666666865348816","0.7269230484962463","0.5512820482254028","0.5510203838348389","0.591549277305603","0.5300546288490295","0.3724137842655182","0.8709677457809448","0.7288135886192322","0.5"
"serene-sweep-83","","false","finished","-","","","2025-12-13T13:53:55.000Z","294","xhtpjq4s","64","16","relu","data","silu","0","","","5","128","3","false","128","0.00015527307250610606","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","19","0.8880197405815125","0.9263157844543456","0.863027811050415","0.8985879421234131","0.9273356199264526","0.8518918752670288","0.7940074801445007","0.3033050298690796","0.3769003748893738","0.9336870312690736","0.8568507432937622","0.9020618796348572","0.9193825125694276","0.856521725654602","0.8030303120613098","0.9190600514411926","0.8692945837974548","0.8951406478881836","0.9354275465011596","0.8473118543624878","0.7851851582527161","3039","0.8801742792129517","0.8828125","0.85012286901474","0.8740741014480591","0.921658992767334","0.8732394576072693","0.859649121761322","0.3786401152610779","0.9912280440330504","0.7723214030265808","0.944000005722046","0.921658992767334","0.8707864880561829","0.8166666626930237","0.7957746386528015","0.9453551769256592","0.8137931227684021","0.921658992767334","0.8757061958312988","0.9074074029922484"
"robust-sweep-82","","false","finished","-","","","2025-12-13T13:52:11.000Z","99","xhtpjq4s","32","32","silu","data","silu","0","","","3","128","3","false","128","0.000383275799334611","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","19","0.8662000894546509","0.9086092710494996","0.8299180269241333","0.8365508317947388","0.931034505367279","0.8299024701118469","0.8089887499809265","0.3756280839443207","0.2487674057483673","0.9220430254936218","0.8198380470275879","0.8419688940048218","0.9199318289756776","0.836244523525238","0.8181818127632141","0.8955613374710083","0.8402489423751831","0.8312020301818848","0.9424083828926086","0.823655903339386","0.800000011920929","1519","0.8671023845672607","0.902255654335022","0.8250652551651001","0.8627451062202454","0.9403669834136964","0.8023256063461304","0.8514851331710815","0.3522152900695801","0.9677419066429138","0.7900000214576721","0.8198757767677307","0.9360730648040771","0.826347291469574","0.914893627166748","0.8450704216957092","0.8633880019187927","0.9103448390960692","0.9447004795074464","0.7796609997749329","0.7962962985038757"
"sage-sweep-81","","true","crashed","-","","","2025-12-13T13:50:09.000Z","112","xhtpjq4s","64","64","gelu","data","mish","0.3","","","3","128","3","false","128","0.003785355338275164","20","","","","6","512","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","true","17","0.5636064410209656","0.7427821755409241","0.4787018299102783","0.443569540977478","0.6551440358161926","0.5293466448783875","0.38260868191719055","1.136853814125061","1.0648188591003418","0.7467018365859985","0.4682539701461792","0.4555256068706513","0.6199377179145813","0.5456621050834656","0.4631578922271729","0.7389034032821655","0.48962655663490295","0.4322250783443451","0.6945898532867432","0.5139784812927246","0.32592591643333435","649","0.5642701387405396","0.75","0.3987915515899658","0.43283581733703613","0.6693387031555176","0.5707195997238159","0.485436886548996","1.078220009803772","0.9666666388511658","0.44594594836235046","0.4715447127819062","0.5921986103057861","0.508849561214447","0.5102040767669678","0.6126760840415955","0.3606557250022888","0.4000000059604645","0.7695852518081665","0.6497175097465515","0.46296295523643494"
"northern-sweep-80","","true","finished","-","","","2025-12-13T13:48:07.000Z","113","xhtpjq4s","32","32","silu","data","relu","0.4","","","3","128","3","true","128","0.0005386175855570752","20","","","","6","128","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","true","19","0.9090160727500916","0.9342105388641356","0.8893442749977112","0.8998732566833496","0.9528796076774596","0.8766233921051025","0.8593155741691589","0.2525617480278015","0.1817397177219391","0.941644549369812","0.8785424828529358","0.8919597864151001","0.9528796076774596","0.8823529481887817","0.8828125","0.9268929362297058","0.9004149436950684","0.9079284071922302","0.9528796076774596","0.8709677457809448","0.8370370268821716","1519","0.8671023845672607","0.8228228092193604","0.8753462433815002","0.8644688725471497","0.9086538553237916","0.8700565099716187","0.808080792427063","0.470341831445694","0.717277467250824","0.8876404762268066","0.921875","0.9497487545013428","0.8700565099716187","0.8888888955116272","0.9647887349128724","0.8633880019187927","0.8137931227684021","0.8709677457809448","0.8700565099716187","0.7407407164573669"
"drawn-sweep-79","","true","finished","-","","","2025-12-13T13:46:49.000Z","75","xhtpjq4s","64","16","silu","data","gelu","0.2","","","5","128","3","false","128","0.00012464422085319913","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","halving","1","false","9","0.4392754137516022","0.6533166170120239","0.21111111342906952","0.27960526943206787","0.530778169631958","0.4313725531101227","0.014084506779909134","1.38228178024292","1.3960918188095093","0.6274038553237915","0.3193277418613434","0.39170506596565247","0.3977371752262115","0.46517413854599","0.1428571492433548","0.6814621686935425","0.1576763540506363","0.21739129722118375","0.7975566983222961","0.40215054154396057","0.007407407276332378","1499","0.46623092889785767","0.656000018119812","0.08121827244758606","0.3482142984867096","0.5531914830207825","0.4910486042499542","0.23188406229019165","1.353835940361023","0.7592592835426331","0.5714285969734192","0.49367088079452515","0.3995901644229889","0.44859811663627625","0.5333333611488342","0.577464759349823","0.04371584579348564","0.2689655125141144","0.8986175060272217","0.5423728823661804","0.14814814925193787"
"soft-sweep-78","","false","finished","-","","","2025-12-13T13:45:04.000Z","100","xhtpjq4s","32","64","mish","data","silu","0","","","3","128","3","true","128","0.0004486500596129596","20","","","","6","64","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.997941553592682","1","0.9958506226539612","0.9974358677864076","1","0.995708167552948","1","0.008427590131759644","0.0038933607283979654","1","0.9958506226539612","1","1","0.9935759902000428","1","1","0.9958506226539612","0.9948849081993104","1","0.997849464416504","1","759","0.970588207244873","0.971222996711731","0.9562841653823853","0.97183096408844","0.988452672958374","0.9615384340286256","0.9729729890823364","0.06710458546876907","0.9926470518112184","0.9562841653823853","0.9928057789802552","0.9907407164573668","0.9358288645744324","0.9473684430122375","0.9507042169570924","0.9562841653823853","0.951724112033844","0.9861751198768616","0.9887005686759948","1"
"splendid-sweep-77","","false","finished","-","","","2025-12-13T13:41:50.000Z","186","xhtpjq4s","64","64","mish","data","silu","0.3","","","3","128","3","true","128","0.0004170554805160301","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.9884726405143738","0.996088683605194","0.977178394794464","0.9833119511604308","0.9982547760009766","0.9849462509155272","0.9926470518112184","0.041570112109184265","0.024006463587284088","0.9947916865348816","0.977178394794464","0.9871134161949158","0.9982547760009766","0.9849462509155272","0.985401451587677","0.997389018535614","0.977178394794464","0.9795396327972412","0.9982547760009766","0.9849462509155272","1","759","0.9400871396064758","0.9466192126274108","0.9383378028869628","0.8787878751754761","0.966292142868042","0.952646255493164","0.9298245906829834","0.20264804363250732","0.9568345546722412","0.921052634716034","0.9747899174690248","0.9429824352264404","0.9395604133605956","0.8833333253860474","0.9366196990013124","0.9562841653823853","0.800000011920929","0.990783393383026","0.9661017060279846","0.9814814925193788"
"tough-sweep-76","","false","finished","-","","","2025-12-13T13:39:58.000Z","106","xhtpjq4s","32","64","silu","data","silu","0.2","","","3","128","3","true","128","0.0010898343427932433","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.9658295512199402","0.9817232489585876","0.957336127758026","0.9615384340286256","0.9825174808502196","0.95085471868515","0.9446494579315186","0.10530200600624084","0.2294965386390686","0.9817232489585876","0.9603340029716492","0.9640102982521056","0.9842382073402404","0.9447982907295228","0.9411764740943908","0.9817232489585876","0.954356849193573","0.9590792655944824","0.9808027744293212","0.9569892287254332","0.9481481313705444","759","0.8572984933853149","0.907894730567932","0.8318583965301514","0.8121212124824524","0.903381645679474","0.8620689511299133","0.7326732873916626","0.4601375162601471","0.8518518805503845","0.9038461446762084","0.7243243455886841","0.9492385983467102","0.8771929740905762","0.7872340679168701","0.97183096408844","0.7704917788505554","0.9241379499435424","0.861751139163971","0.8474576473236084","0.6851851940155029"
"distinctive-sweep-75","","false","finished","-","","","2025-12-13T13:38:16.000Z","94","xhtpjq4s","32","64","mish","data","gelu","0","","","3","128","3","false","128","0.0006793720843813071","20","","","","6","256","5","4","same","","","","","","","","","","","","","","","","","","","","","","","","","2","","doubling","1","false","19","0.9835323095321656","0.992146611213684","0.9751552939414978","0.9769230484962464","0.9930434823036194","0.9773463010787964","0.9889298677444458","0.053769491612911224","0.04267214983701706","0.994750678539276","0.9731404781341552","0.9794344305992126","0.9896013736724854","0.980519473552704","0.9852941036224364","0.9895561337471008","0.977178394794464","0.9744245409965516","0.996509611606598","0.9741935729980468","0.9925925731658936","759","0.970588207244873","0.9577465057373048","0.9572192430496216","0.9611307382583618","0.9930716156959534","0.9661017060279846","1","0.14254674315452576","0.9577465057373048","0.9371727705001832","0.9855072498321532","0.995370388031006","0.9661017060279846","1","0.9577465057373048","0.9781420826911926","0.9379310607910156","0.990783393383026","0.9661017060279846","1"
